scenario,clock,h,model,feature,coefficient
no_same_day_receipt,16:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.18677161585293592
no_same_day_receipt,16:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.2895242849426753
no_same_day_receipt,17:45,20,global_platt,intercept,-0.6642842062085429
no_same_day_receipt,17:45,20,global_platt,base_logit,0.5841521063930522
no_same_day_receipt,17:45,20,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,17:45,20,hierarchical_beta,intercept,-0.23100273271819177
no_same_day_receipt,17:45,20,hierarchical_beta,log_p,0.6516908150377656
no_same_day_receipt,17:45,20,hierarchical_beta,neg_log_1mp,0.057700560237942254
no_same_day_receipt,17:45,20,hierarchical_beta,currency=KGS,0.10427027033470188
no_same_day_receipt,17:45,20,hierarchical_beta,currency=KZT,-0.12278528683815625
no_same_day_receipt,17:45,20,hierarchical_beta,currency=TJS,0.03668752246723779
no_same_day_receipt,17:45,20,hierarchical_beta,currency=UZS,-0.05073371012653379
no_same_day_receipt,17:45,20,hierarchical_beta,currency=KGS:base_logit,0.05387852351802198
no_same_day_receipt,17:45,20,hierarchical_beta,currency=KZT:base_logit,0.1833248011759539
no_same_day_receipt,17:45,20,hierarchical_beta,currency=TJS:base_logit,0.09090943587518145
no_same_day_receipt,17:45,20,hierarchical_beta,currency=UZS:base_logit,-0.016081241477141517
no_same_day_receipt,17:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.2113019444036276
no_same_day_receipt,17:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.18272790015221888
no_same_day_receipt,17:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.28623105782741115
no_same_day_receipt,18:45,20,global_platt,intercept,-0.6642842062085429
no_same_day_receipt,18:45,20,global_platt,base_logit,0.5841521063930522
no_same_day_receipt,18:45,20,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,18:45,20,hierarchical_beta,intercept,-0.23100273271819177
no_same_day_receipt,18:45,20,hierarchical_beta,log_p,0.6516908150377656
no_same_day_receipt,18:45,20,hierarchical_beta,neg_log_1mp,0.057700560237942254
no_same_day_receipt,18:45,20,hierarchical_beta,currency=KGS,0.10427027033470188
no_same_day_receipt,18:45,20,hierarchical_beta,currency=KZT,-0.12278528683815625
no_same_day_receipt,18:45,20,hierarchical_beta,currency=TJS,0.03668752246723779
no_same_day_receipt,18:45,20,hierarchical_beta,currency=UZS,-0.05073371012653379
no_same_day_receipt,18:45,20,hierarchical_beta,currency=KGS:base_logit,0.05387852351802198
no_same_day_receipt,18:45,20,hierarchical_beta,currency=KZT:base_logit,0.1833248011759539
no_same_day_receipt,18:45,20,hierarchical_beta,currency=TJS:base_logit,0.09090943587518145
no_same_day_receipt,18:45,20,hierarchical_beta,currency=UZS:base_logit,-0.016081241477141517
no_same_day_receipt,18:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.2113019444036276
no_same_day_receipt,18:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.18272790015221888
no_same_day_receipt,18:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.28623105782741115
no_same_day_receipt,19:15,20,global_platt,intercept,-0.6642842062085429
no_same_day_receipt,19:15,20,global_platt,base_logit,0.5841521063930522
no_same_day_receipt,19:15,20,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,19:15,20,hierarchical_beta,intercept,-0.23100273271819177
no_same_day_receipt,19:15,20,hierarchical_beta,log_p,0.6516908150377656
no_same_day_receipt,19:15,20,hierarchical_beta,neg_log_1mp,0.057700560237942254
no_same_day_receipt,19:15,20,hierarchical_beta,currency=KGS,0.10427027033470188
no_same_day_receipt,19:15,20,hierarchical_beta,currency=KZT,-0.12278528683815625
no_same_day_receipt,19:15,20,hierarchical_beta,currency=TJS,0.03668752246723779
no_same_day_receipt,19:15,20,hierarchical_beta,currency=UZS,-0.05073371012653379
no_same_day_receipt,19:15,20,hierarchical_beta,currency=KGS:base_logit,0.05387852351802198
no_same_day_receipt,19:15,20,hierarchical_beta,currency=KZT:base_logit,0.1833248011759539
no_same_day_receipt,19:15,20,hierarchical_beta,currency=TJS:base_logit,0.09090943587518145
no_same_day_receipt,19:15,20,hierarchical_beta,currency=UZS:base_logit,-0.016081241477141517
no_same_day_receipt,19:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.2113019444036276
no_same_day_receipt,19:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.18272790015221888
no_same_day_receipt,19:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.28623105782741115
no_same_day_receipt,20:15,20,global_platt,intercept,-0.6642842062085429
no_same_day_receipt,20:15,20,global_platt,base_logit,0.5841521063930522
no_same_day_receipt,20:15,20,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,20:15,20,hierarchical_beta,intercept,-0.23100273271819177
no_same_day_receipt,20:15,20,hierarchical_beta,log_p,0.6516908150377656
no_same_day_receipt,20:15,20,hierarchical_beta,neg_log_1mp,0.057700560237942254
no_same_day_receipt,20:15,20,hierarchical_beta,currency=KGS,0.10427027033470188
no_same_day_receipt,20:15,20,hierarchical_beta,currency=KZT,-0.12278528683815625
no_same_day_receipt,20:15,20,hierarchical_beta,currency=TJS,0.03668752246723779
no_same_day_receipt,20:15,20,hierarchical_beta,currency=UZS,-0.05073371012653379
no_same_day_receipt,20:15,20,hierarchical_beta,currency=KGS:base_logit,0.05387852351802198
no_same_day_receipt,20:15,20,hierarchical_beta,currency=KZT:base_logit,0.1833248011759539
no_same_day_receipt,20:15,20,hierarchical_beta,currency=TJS:base_logit,0.09090943587518145
no_same_day_receipt,20:15,20,hierarchical_beta,currency=UZS:base_logit,-0.016081241477141517
no_same_day_receipt,20:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.2113019444036276
no_same_day_receipt,20:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.18272790015221888
no_same_day_receipt,20:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.28623105782741115
no_same_day_receipt,21:15,20,global_platt,intercept,-0.6642842062085429
no_same_day_receipt,21:15,20,global_platt,base_logit,0.5841521063930522
no_same_day_receipt,21:15,20,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,21:15,20,hierarchical_beta,intercept,-0.23100273271819177
no_same_day_receipt,21:15,20,hierarchical_beta,log_p,0.6516908150377656
no_same_day_receipt,21:15,20,hierarchical_beta,neg_log_1mp,0.057700560237942254
no_same_day_receipt,21:15,20,hierarchical_beta,currency=KGS,0.10427027033470188
no_same_day_receipt,21:15,20,hierarchical_beta,currency=KZT,-0.12278528683815625
no_same_day_receipt,21:15,20,hierarchical_beta,currency=TJS,0.03668752246723779
no_same_day_receipt,21:15,20,hierarchical_beta,currency=UZS,-0.05073371012653379
no_same_day_receipt,21:15,20,hierarchical_beta,currency=KGS:base_logit,0.05387852351802198
no_same_day_receipt,21:15,20,hierarchical_beta,currency=KZT:base_logit,0.1833248011759539
no_same_day_receipt,21:15,20,hierarchical_beta,currency=TJS:base_logit,0.09090943587518145
no_same_day_receipt,21:15,20,hierarchical_beta,currency=UZS:base_logit,-0.016081241477141517
no_same_day_receipt,21:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.2113019444036276
no_same_day_receipt,21:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.18272790015221888
no_same_day_receipt,21:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.28623105782741115
no_same_day_receipt,22:15,20,global_platt,intercept,-0.6642842062085429
no_same_day_receipt,22:15,20,global_platt,base_logit,0.5841521063930522
no_same_day_receipt,22:15,20,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,22:15,20,hierarchical_beta,intercept,-0.23100273271819177
no_same_day_receipt,22:15,20,hierarchical_beta,log_p,0.6516908150377656
no_same_day_receipt,22:15,20,hierarchical_beta,neg_log_1mp,0.057700560237942254
no_same_day_receipt,22:15,20,hierarchical_beta,currency=KGS,0.10427027033470188
no_same_day_receipt,22:15,20,hierarchical_beta,currency=KZT,-0.12278528683815625
no_same_day_receipt,22:15,20,hierarchical_beta,currency=TJS,0.03668752246723779
no_same_day_receipt,22:15,20,hierarchical_beta,currency=UZS,-0.05073371012653379
no_same_day_receipt,22:15,20,hierarchical_beta,currency=KGS:base_logit,0.05387852351802198
no_same_day_receipt,22:15,20,hierarchical_beta,currency=KZT:base_logit,0.1833248011759539
no_same_day_receipt,22:15,20,hierarchical_beta,currency=TJS:base_logit,0.09090943587518145
no_same_day_receipt,22:15,20,hierarchical_beta,currency=UZS:base_logit,-0.016081241477141517
no_same_day_receipt,22:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.2113019444036276
no_same_day_receipt,22:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.18272790015221888
no_same_day_receipt,22:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.28623105782741115
no_same_day_receipt,23:15,20,global_platt,intercept,-0.6642842062085429
no_same_day_receipt,23:15,20,global_platt,base_logit,0.5841521063930522
no_same_day_receipt,23:15,20,fixed_logit_shrink_80,base_logit,0.8
no_same_day_receipt,23:15,20,hierarchical_beta,intercept,-0.23100273271819177
no_same_day_receipt,23:15,20,hierarchical_beta,log_p,0.6516908150377656
no_same_day_receipt,23:15,20,hierarchical_beta,neg_log_1mp,0.057700560237942254
no_same_day_receipt,23:15,20,hierarchical_beta,currency=KGS,0.10427027033470188
no_same_day_receipt,23:15,20,hierarchical_beta,currency=KZT,-0.12278528683815625
no_same_day_receipt,23:15,20,hierarchical_beta,currency=TJS,0.03668752246723779
no_same_day_receipt,23:15,20,hierarchical_beta,currency=UZS,-0.05073371012653379
no_same_day_receipt,23:15,20,hierarchical_beta,currency=KGS:base_logit,0.05387852351802198
no_same_day_receipt,23:15,20,hierarchical_beta,currency=KZT:base_logit,0.1833248011759539
no_same_day_receipt,23:15,20,hierarchical_beta,currency=TJS:base_logit,0.09090943587518145
no_same_day_receipt,23:15,20,hierarchical_beta,currency=UZS:base_logit,-0.016081241477141517
no_same_day_receipt,23:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.2113019444036276
no_same_day_receipt,23:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.18272790015221888
no_same_day_receipt,23:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.28623105782741115
