scenario,clock,h,model,bin,n,predicted,actual
no_same_day_receipt,22:15,10,global_platt,5,7,0.5339657924919067,0.5714285714285714
no_same_day_receipt,22:15,10,global_platt,9,10,0.9232547171983324,0.7
no_same_day_receipt,22:15,10,fixed_logit_shrink_80,0,47,0.07236127531627348,0.0
no_same_day_receipt,22:15,10,fixed_logit_shrink_80,1,554,0.15819613755660783,0.05054151624548736
no_same_day_receipt,22:15,10,fixed_logit_shrink_80,2,1438,0.25103259545373097,0.16968011126564672
no_same_day_receipt,22:15,10,fixed_logit_shrink_80,3,699,0.3353933622184359,0.21030042918454936
no_same_day_receipt,22:15,10,fixed_logit_shrink_80,4,160,0.44050211571187764,0.55
no_same_day_receipt,22:15,10,fixed_logit_shrink_80,5,63,0.5403716216522957,0.42857142857142855
no_same_day_receipt,22:15,10,fixed_logit_shrink_80,6,9,0.6405427750587487,0.5555555555555556
no_same_day_receipt,22:15,10,fixed_logit_shrink_80,9,10,0.9739923763301075,0.7
no_same_day_receipt,22:15,10,hierarchical_beta,0,111,0.07385247041330598,0.009009009009009009
no_same_day_receipt,22:15,10,hierarchical_beta,1,868,0.1597855810323127,0.08870967741935484
no_same_day_receipt,22:15,10,hierarchical_beta,2,1345,0.24668459891761688,0.17100371747211895
no_same_day_receipt,22:15,10,hierarchical_beta,3,481,0.34287900521627523,0.2993762993762994
no_same_day_receipt,22:15,10,hierarchical_beta,4,152,0.4393031456798803,0.5263157894736842
no_same_day_receipt,22:15,10,hierarchical_beta,5,19,0.5275885706360115,0.5789473684210527
no_same_day_receipt,22:15,10,hierarchical_beta,6,4,0.607774306761705,0.75
no_same_day_receipt,23:15,10,identity,0,239,0.0746354785592705,0.012552301255230125
no_same_day_receipt,23:15,10,identity,1,1030,0.1587646559928647,0.12718446601941746
no_same_day_receipt,23:15,10,identity,2,1222,0.24628371876115837,0.16775777414075285
no_same_day_receipt,23:15,10,identity,3,297,0.344087498909156,0.3400673400673401
no_same_day_receipt,23:15,10,identity,4,110,0.44290976218875266,0.6090909090909091
no_same_day_receipt,23:15,10,identity,5,57,0.5438388115652524,0.45614035087719296
no_same_day_receipt,23:15,10,identity,6,13,0.6382744549039608,0.3076923076923077
no_same_day_receipt,23:15,10,identity,7,2,0.7141019525636011,1.0
no_same_day_receipt,23:15,10,identity,9,10,0.9892219177612622,0.7
no_same_day_receipt,23:15,10,global_platt,0,28,0.07165746860319275,0.0
no_same_day_receipt,23:15,10,global_platt,1,671,0.16352226402199915,0.06855439642324888
no_same_day_receipt,23:15,10,global_platt,2,1846,0.24621898774474774,0.16630552546045504
no_same_day_receipt,23:15,10,global_platt,3,337,0.3386627564219199,0.43026706231454004
no_same_day_receipt,23:15,10,global_platt,4,81,0.4378778280307833,0.4567901234567901
no_same_day_receipt,23:15,10,global_platt,5,7,0.5339657924919067,0.5714285714285714
no_same_day_receipt,23:15,10,global_platt,9,10,0.9232547171983324,0.7
no_same_day_receipt,23:15,10,fixed_logit_shrink_80,0,47,0.07236127531627348,0.0
no_same_day_receipt,23:15,10,fixed_logit_shrink_80,1,554,0.15819613755660783,0.05054151624548736
no_same_day_receipt,23:15,10,fixed_logit_shrink_80,2,1438,0.25103259545373097,0.16968011126564672
no_same_day_receipt,23:15,10,fixed_logit_shrink_80,3,699,0.3353933622184359,0.21030042918454936
no_same_day_receipt,23:15,10,fixed_logit_shrink_80,4,160,0.44050211571187764,0.55
no_same_day_receipt,23:15,10,fixed_logit_shrink_80,5,63,0.5403716216522957,0.42857142857142855
no_same_day_receipt,23:15,10,fixed_logit_shrink_80,6,9,0.6405427750587487,0.5555555555555556
no_same_day_receipt,23:15,10,fixed_logit_shrink_80,9,10,0.9739923763301075,0.7
no_same_day_receipt,23:15,10,hierarchical_beta,0,111,0.07385247041330598,0.009009009009009009
no_same_day_receipt,23:15,10,hierarchical_beta,1,868,0.1597855810323127,0.08870967741935484
no_same_day_receipt,23:15,10,hierarchical_beta,2,1345,0.24668459891761688,0.17100371747211895
no_same_day_receipt,23:15,10,hierarchical_beta,3,481,0.34287900521627523,0.2993762993762994
no_same_day_receipt,23:15,10,hierarchical_beta,4,152,0.4393031456798803,0.5263157894736842
no_same_day_receipt,23:15,10,hierarchical_beta,5,19,0.5275885706360115,0.5789473684210527
no_same_day_receipt,23:15,10,hierarchical_beta,6,4,0.607774306761705,0.75
no_same_day_receipt,00:15,20,identity,1,2421,0.15571323378174956,0.1590251961999174
no_same_day_receipt,00:15,20,identity,2,489,0.22691666711549494,0.028629856850715747
no_same_day_receipt,00:15,20,global_platt,1,448,0.1934232152470645,0.022321428571428572
no_same_day_receipt,00:15,20,global_platt,2,2462,0.21708347241689657,0.15800162469536963
no_same_day_receipt,00:15,20,fixed_logit_shrink_80,1,1000,0.1816020863250286,0.19
no_same_day_receipt,00:15,20,fixed_logit_shrink_80,2,1876,0.23329817208389747,0.11140724946695096
no_same_day_receipt,00:15,20,fixed_logit_shrink_80,3,34,0.30622300059327096,0.0
no_same_day_receipt,00:15,20,hierarchical_beta,1,930,0.15795981795170969,0.1
no_same_day_receipt,00:15,20,hierarchical_beta,2,1980,0.2274585794682784,0.15454545454545454
no_same_day_receipt,06:00,20,identity,1,2421,0.15571323378174956,0.1590251961999174
no_same_day_receipt,06:00,20,identity,2,489,0.22691666711549494,0.028629856850715747
no_same_day_receipt,06:00,20,global_platt,1,448,0.1934232152470645,0.022321428571428572
no_same_day_receipt,06:00,20,global_platt,2,2462,0.21708347241689657,0.15800162469536963
no_same_day_receipt,06:00,20,fixed_logit_shrink_80,1,1000,0.1816020863250286,0.19
no_same_day_receipt,06:00,20,fixed_logit_shrink_80,2,1876,0.23329817208389747,0.11140724946695096
no_same_day_receipt,06:00,20,fixed_logit_shrink_80,3,34,0.30622300059327096,0.0
no_same_day_receipt,06:00,20,hierarchical_beta,1,930,0.15795981795170969,0.1
no_same_day_receipt,06:00,20,hierarchical_beta,2,1980,0.2274585794682784,0.15454545454545454
no_same_day_receipt,09:15,20,identity,1,2421,0.15571323378174956,0.1590251961999174
no_same_day_receipt,09:15,20,identity,2,489,0.22691666711549494,0.028629856850715747
no_same_day_receipt,09:15,20,global_platt,1,448,0.1934232152470645,0.022321428571428572
no_same_day_receipt,09:15,20,global_platt,2,2462,0.21708347241689657,0.15800162469536963
no_same_day_receipt,09:15,20,fixed_logit_shrink_80,1,1000,0.1816020863250286,0.19
no_same_day_receipt,09:15,20,fixed_logit_shrink_80,2,1876,0.23329817208389747,0.11140724946695096
no_same_day_receipt,09:15,20,fixed_logit_shrink_80,3,34,0.30622300059327096,0.0
no_same_day_receipt,09:15,20,hierarchical_beta,1,930,0.15795981795170969,0.1
no_same_day_receipt,09:15,20,hierarchical_beta,2,1980,0.2274585794682784,0.15454545454545454
no_same_day_receipt,10:15,20,identity,0,141,0.0801268299894481,0.07092198581560284
no_same_day_receipt,10:15,20,identity,1,2090,0.1520173114473526,0.12679425837320574
no_same_day_receipt,10:15,20,identity,2,633,0.23275661390832517,0.1769352290679305
no_same_day_receipt,10:15,20,identity,3,44,0.3283033310880278,0.2727272727272727
no_same_day_receipt,10:15,20,identity,4,2,0.41081690018714656,0.0
no_same_day_receipt,10:15,20,global_platt,0,5,0.0878556533312268,0.0
no_same_day_receipt,10:15,20,global_platt,1,2620,0.18004850288138513,0.1282442748091603
no_same_day_receipt,10:15,20,global_platt,2,285,0.2065511606193222,0.22105263157894736
no_same_day_receipt,10:15,20,fixed_logit_shrink_80,0,17,0.05625603838880054,0.0
no_same_day_receipt,10:15,20,fixed_logit_shrink_80,1,1117,0.17304343400355876,0.11996418979409132
no_same_day_receipt,10:15,20,fixed_logit_shrink_80,2,1626,0.23786286542755136,0.14022140221402213
no_same_day_receipt,10:15,20,fixed_logit_shrink_80,3,147,0.32769335532877175,0.25170068027210885
no_same_day_receipt,10:15,20,fixed_logit_shrink_80,4,3,0.4202183887007774,0.0
no_same_day_receipt,10:15,20,hierarchical_beta,0,4,0.0734300122002527,0.0
no_same_day_receipt,10:15,20,hierarchical_beta,1,1767,0.1664804099297036,0.12054329371816638
no_same_day_receipt,10:15,20,hierarchical_beta,2,1139,0.2147681583406311,0.16330114135206322
no_same_day_receipt,10:45,20,identity,0,244,0.08115609561039168,0.03278688524590164
no_same_day_receipt,10:45,20,identity,1,1942,0.15084011732852248,0.13182286302780638
no_same_day_receipt,10:45,20,identity,2,645,0.233287956319733,0.17364341085271318
no_same_day_receipt,10:45,20,identity,3,68,0.33372934412368027,0.3235294117647059
no_same_day_receipt,10:45,20,identity,4,11,0.4271695383093315,0.09090909090909091
no_same_day_receipt,10:45,20,global_platt,0,5,0.03686487629970865,0.0
no_same_day_receipt,10:45,20,global_platt,1,2530,0.16737815136978618,0.1300395256916996
no_same_day_receipt,10:45,20,global_platt,2,375,0.216297108030636,0.18666666666666668
no_same_day_receipt,10:45,20,fixed_logit_shrink_80,0,22,0.07233924547776353,0.0
no_same_day_receipt,10:45,20,fixed_logit_shrink_80,1,1206,0.16881038796228934,0.1044776119402985
no_same_day_receipt,10:45,20,fixed_logit_shrink_80,2,1486,0.23974226876764537,0.148721399730821
no_same_day_receipt,10:45,20,fixed_logit_shrink_80,3,177,0.32999337474988116,0.2768361581920904
no_same_day_receipt,10:45,20,fixed_logit_shrink_80,4,19,0.4283230753198119,0.15789473684210525
no_same_day_receipt,10:45,20,hierarchical_beta,0,79,0.08959402539567773,0.05063291139240506
no_same_day_receipt,10:45,20,hierarchical_beta,1,2059,0.16341691030802988,0.11947547353084022
no_same_day_receipt,10:45,20,hierarchical_beta,2,772,0.22152143178220188,0.19300518134715025
no_same_day_receipt,11:45,20,identity,0,337,0.07900556706455537,0.032640949554896145
no_same_day_receipt,11:45,20,identity,1,1844,0.1505348993239207,0.13232104121475055
no_same_day_receipt,11:45,20,identity,2,614,0.23381366524772637,0.18729641693811075
no_same_day_receipt,11:45,20,identity,3,90,0.33404287910165736,0.23333333333333334
no_same_day_receipt,11:45,20,identity,4,19,0.43087573616808805,0.3157894736842105
no_same_day_receipt,11:45,20,identity,5,1,0.5005624353182049,0.0
no_same_day_receipt,11:45,20,identity,8,1,0.8879748326913949,1.0
no_same_day_receipt,11:45,20,identity,9,4,0.9127055199920999,0.25
no_same_day_receipt,11:45,20,global_platt,0,24,0.09356871227349657,0.0
no_same_day_receipt,11:45,20,global_platt,1,2468,0.16214350911665723,0.12439222042139383
no_same_day_receipt,11:45,20,global_platt,2,411,0.22095249457965183,0.21897810218978103
no_same_day_receipt,11:45,20,global_platt,3,2,0.3056839720473132,0.0
no_same_day_receipt,11:45,20,global_platt,5,5,0.5668395917725961,0.4
no_same_day_receipt,11:45,20,fixed_logit_shrink_80,0,49,0.08607398272051031,0.0
no_same_day_receipt,11:45,20,fixed_logit_shrink_80,1,1219,0.16546118646275107,0.10746513535684987
no_same_day_receipt,11:45,20,fixed_logit_shrink_80,2,1417,0.23999316598316478,0.1489061397318278
no_same_day_receipt,11:45,20,fixed_logit_shrink_80,3,193,0.3349919610315435,0.24352331606217617
no_same_day_receipt,11:45,20,fixed_logit_shrink_80,4,26,0.43489273657410793,0.3076923076923077
no_same_day_receipt,11:45,20,fixed_logit_shrink_80,5,1,0.5004499483228841,0.0
no_same_day_receipt,11:45,20,fixed_logit_shrink_80,8,5,0.8618936714968374,0.4
no_same_day_receipt,11:45,20,hierarchical_beta,0,202,0.08982097611924464,0.07425742574257425
no_same_day_receipt,11:45,20,hierarchical_beta,1,2033,0.1606553101132215,0.11559272011805213
no_same_day_receipt,11:45,20,hierarchical_beta,2,663,0.2299550370499126,0.22021116138763197
no_same_day_receipt,11:45,20,hierarchical_beta,3,12,0.3291756076213846,0.25
no_same_day_receipt,12:45,20,identity,0,383,0.07694383081721787,0.02610966057441253
no_same_day_receipt,12:45,20,identity,1,1823,0.15053220123854738,0.1332967635765222
no_same_day_receipt,12:45,20,identity,2,564,0.2334178052360963,0.19680851063829788
no_same_day_receipt,12:45,20,identity,3,103,0.336125520733554,0.23300970873786409
no_same_day_receipt,12:45,20,identity,4,30,0.4411859332096894,0.23333333333333334
no_same_day_receipt,12:45,20,identity,5,2,0.5133790651930007,1.0
no_same_day_receipt,12:45,20,identity,9,5,0.9341591130501381,0.4
no_same_day_receipt,12:45,20,global_platt,0,45,0.09032193795899861,0.0
no_same_day_receipt,12:45,20,global_platt,1,2459,0.1601526455290011,0.12403416022773485
no_same_day_receipt,12:45,20,global_platt,2,394,0.22500611964689074,0.2233502538071066
no_same_day_receipt,12:45,20,global_platt,3,7,0.3085329523585855,0.5714285714285714
no_same_day_receipt,12:45,20,global_platt,5,1,0.5989042958052644,1.0
no_same_day_receipt,12:45,20,global_platt,6,4,0.6314464572419336,0.25
no_same_day_receipt,12:45,20,fixed_logit_shrink_80,0,69,0.08427140115590825,0.0
no_same_day_receipt,12:45,20,fixed_logit_shrink_80,1,1232,0.16419764780239363,0.1112012987012987
no_same_day_receipt,12:45,20,fixed_logit_shrink_80,2,1364,0.2389149814542321,0.14516129032258066
no_same_day_receipt,12:45,20,fixed_logit_shrink_80,3,193,0.3348116167383728,0.2694300518134715
no_same_day_receipt,12:45,20,fixed_logit_shrink_80,4,45,0.43793079128125467,0.17777777777777778
no_same_day_receipt,12:45,20,fixed_logit_shrink_80,5,2,0.5107041906782646,1.0
no_same_day_receipt,12:45,20,fixed_logit_shrink_80,8,3,0.8868332371793315,0.3333333333333333
no_same_day_receipt,12:45,20,fixed_logit_shrink_80,9,2,0.902742088529942,0.5
no_same_day_receipt,12:45,20,hierarchical_beta,0,261,0.08853369883296835,0.07662835249042145
no_same_day_receipt,12:45,20,hierarchical_beta,1,2005,0.15952849318765489,0.11670822942643391
no_same_day_receipt,12:45,20,hierarchical_beta,2,621,0.23211117727117775,0.22383252818035426
no_same_day_receipt,12:45,20,hierarchical_beta,3,22,0.32246226827571656,0.22727272727272727
no_same_day_receipt,12:45,20,hierarchical_beta,4,1,0.42708602306677274,1.0
no_same_day_receipt,13:45,20,identity,0,427,0.07496778348395429,0.03044496487119438
no_same_day_receipt,13:45,20,identity,1,1780,0.15093880654720496,0.13314606741573035
no_same_day_receipt,13:45,20,identity,2,555,0.23388468617893057,0.2036036036036036
no_same_day_receipt,13:45,20,identity,3,99,0.3379897117369786,0.23232323232323232
no_same_day_receipt,13:45,20,identity,4,38,0.44241463119843377,0.18421052631578946
no_same_day_receipt,13:45,20,identity,5,6,0.5160323627272105,0.6666666666666666
no_same_day_receipt,13:45,20,identity,9,5,0.9504140241211155,0.4
no_same_day_receipt,13:45,20,global_platt,0,68,0.0893276944535625,0.0
no_same_day_receipt,13:45,20,global_platt,1,2438,0.15861832682863777,0.12305168170631665
no_same_day_receipt,13:45,20,global_platt,2,385,0.22563042139306735,0.24155844155844156
no_same_day_receipt,13:45,20,global_platt,3,14,0.3117440567214471,0.2857142857142857
no_same_day_receipt,13:45,20,global_platt,6,5,0.661825809716998,0.4
no_same_day_receipt,13:45,20,fixed_logit_shrink_80,0,90,0.08279184855002546,0.0
no_same_day_receipt,13:45,20,fixed_logit_shrink_80,1,1212,0.16274680313636986,0.10478547854785479
no_same_day_receipt,13:45,20,fixed_logit_shrink_80,2,1355,0.23850706728356982,0.14833948339483394
no_same_day_receipt,13:45,20,fixed_logit_shrink_80,3,194,0.3378572649224765,0.28350515463917525
no_same_day_receipt,13:45,20,fixed_logit_shrink_80,4,48,0.44431414125273133,0.20833333333333334
no_same_day_receipt,13:45,20,fixed_logit_shrink_80,5,6,0.5128324408229769,0.6666666666666666
no_same_day_receipt,13:45,20,fixed_logit_shrink_80,8,1,0.8991751470907248,1.0
no_same_day_receipt,13:45,20,fixed_logit_shrink_80,9,4,0.9178051341421871,0.25
no_same_day_receipt,13:45,20,hierarchical_beta,0,323,0.08643660478919202,0.09287925696594428
no_same_day_receipt,13:45,20,hierarchical_beta,1,1973,0.15800331136321438,0.11099847947288394
no_same_day_receipt,13:45,20,hierarchical_beta,2,572,0.23355966102036702,0.2465034965034965
no_same_day_receipt,13:45,20,hierarchical_beta,3,37,0.32060664950708373,0.1891891891891892
no_same_day_receipt,13:45,20,hierarchical_beta,4,3,0.4566457175567578,0.0
no_same_day_receipt,13:45,20,hierarchical_beta,5,2,0.5133917082240071,1.0
no_same_day_receipt,14:45,20,identity,0,469,0.07243702160489006,0.03411513859275053
no_same_day_receipt,14:45,20,identity,1,1731,0.15152054630191503,0.1322934719815136
no_same_day_receipt,14:45,20,identity,2,548,0.23463253069694476,0.20985401459854014
no_same_day_receipt,14:45,20,identity,3,107,0.33876980116759103,0.21495327102803738
no_same_day_receipt,14:45,20,identity,4,37,0.44804132323250595,0.2702702702702703
no_same_day_receipt,14:45,20,identity,5,13,0.5267288683112394,0.3076923076923077
no_same_day_receipt,14:45,20,identity,9,5,0.9655356584743264,0.4
no_same_day_receipt,14:45,20,global_platt,0,130,0.08718083118484803,0.007692307692307693
no_same_day_receipt,14:45,20,global_platt,1,2363,0.1569504943098829,0.12314853999153619
no_same_day_receipt,14:45,20,global_platt,2,383,0.22730196536416084,0.25326370757180156
no_same_day_receipt,14:45,20,global_platt,3,29,0.32094980419158586,0.27586206896551724
no_same_day_receipt,14:45,20,global_platt,7,5,0.7353268307293999,0.4
no_same_day_receipt,14:45,20,fixed_logit_shrink_80,0,124,0.08154813738711256,0.008064516129032258
no_same_day_receipt,14:45,20,fixed_logit_shrink_80,1,1174,0.16157819821719593,0.1030664395229983
no_same_day_receipt,14:45,20,fixed_logit_shrink_80,2,1341,0.23847885892654747,0.14914243102162567
no_same_day_receipt,14:45,20,fixed_logit_shrink_80,3,204,0.3384716313381536,0.29901960784313725
no_same_day_receipt,14:45,20,fixed_logit_shrink_80,4,49,0.44632044215244526,0.20408163265306123
no_same_day_receipt,14:45,20,fixed_logit_shrink_80,5,13,0.5214056906760496,0.3076923076923077
no_same_day_receipt,14:45,20,fixed_logit_shrink_80,9,5,0.9351208308953167,0.4
no_same_day_receipt,14:45,20,hierarchical_beta,0,397,0.08313134443600996,0.07808564231738035
no_same_day_receipt,14:45,20,hierarchical_beta,1,1887,0.15558440208732505,0.11393746687864335
no_same_day_receipt,14:45,20,hierarchical_beta,2,563,0.23502380495014236,0.24511545293072823
no_same_day_receipt,14:45,20,hierarchical_beta,3,58,0.32911232499648496,0.22413793103448276
no_same_day_receipt,14:45,20,hierarchical_beta,4,2,0.4629433532478232,0.0
no_same_day_receipt,14:45,20,hierarchical_beta,5,3,0.5404173546621442,0.6666666666666666
no_same_day_receipt,15:10,20,identity,0,497,0.07071668750646308,0.04024144869215292
no_same_day_receipt,15:10,20,identity,1,1697,0.15161332653517587,0.13022981732469063
no_same_day_receipt,15:10,20,identity,2,532,0.2343379545301429,0.20300751879699247
no_same_day_receipt,15:10,20,identity,3,125,0.3417044800594363,0.272
no_same_day_receipt,15:10,20,identity,4,39,0.45455682815403364,0.20512820512820512
no_same_day_receipt,15:10,20,identity,5,14,0.5438498051222402,0.21428571428571427
no_same_day_receipt,15:10,20,identity,6,1,0.6006564052736005,0.0
