date,currency,router_equal_logit,router_equal_hist,router_equal_tree,router_tail_logit,router_tail_hist,router_tail_tree,router_equal_logit_stale20
2013-12-11,AMD,,,,,,,
2013-12-12,AMD,,,,,,,
2013-12-13,AMD,,,,,,,
2013-12-14,AMD,,,,,,,
2013-12-17,AMD,,,,,,,
2013-12-18,AMD,,,,,,,
2013-12-19,AMD,,,,,,,
2013-12-20,AMD,,,,,,,
2013-12-21,AMD,,,,,,,
2013-12-24,AMD,,,,,,,
2013-12-25,AMD,,,,,,,
2013-12-26,AMD,,,,,,,
2013-12-27,AMD,,,,,,,
2013-12-28,AMD,,,,,,,
2013-12-31,AMD,,,,,,,
2014-01-01,AMD,,,,,,,
2014-01-10,AMD,,,,,,,
2014-01-11,AMD,,,,,,,
2014-01-14,AMD,,,,,,,
2014-01-15,AMD,,,,,,,
2014-01-16,AMD,,,,,,,
2014-01-17,AMD,,,,,,,
2014-01-18,AMD,,,,,,,
2014-01-21,AMD,,,,,,,
2014-01-22,AMD,,,,,,,
2014-01-23,AMD,,,,,,,
2014-01-24,AMD,,,,,,,
2014-01-25,AMD,,,,,,,
2014-01-28,AMD,,,,,,,
2014-01-29,AMD,,,,,,,
2014-01-30,AMD,,,,,,,
2014-01-31,AMD,,,,,,,
2014-02-01,AMD,,,,,,,
2014-02-04,AMD,,,,,,,
2014-02-05,AMD,,,,,,,
2014-02-06,AMD,,,,,,,
2014-02-07,AMD,,,,,,,
2014-02-08,AMD,,,,,,,
2014-02-11,AMD,,,,,,,
2014-02-12,AMD,,,,,,,
2014-02-13,AMD,,,,,,,
2014-02-14,AMD,,,,,,,
2014-02-15,AMD,,,,,,,
2014-02-18,AMD,,,,,,,
2014-02-19,AMD,,,,,,,
2014-02-20,AMD,,,,,,,
2014-02-21,AMD,,,,,,,
2014-02-22,AMD,,,,,,,
2014-02-25,AMD,,,,,,,
2014-02-26,AMD,,,,,,,
2014-02-27,AMD,,,,,,,
2014-02-28,AMD,,,,,,,
2014-03-01,AMD,,,,,,,
2014-03-04,AMD,,,,,,,
2014-03-05,AMD,,,,,,,
2014-03-06,AMD,,,,,,,
2014-03-07,AMD,,,,,,,
2014-03-08,AMD,,,,,,,
2014-03-12,AMD,,,,,,,
2014-03-13,AMD,,,,,,,
2014-03-14,AMD,,,,,,,
2014-03-15,AMD,,,,,,,
2014-03-18,AMD,,,,,,,
2014-03-19,AMD,,,,,,,
2014-03-20,AMD,,,,,,,
2014-03-21,AMD,,,,,,,
2014-03-22,AMD,,,,,,,
2014-03-25,AMD,,,,,,,
2014-03-26,AMD,,,,,,,
2014-03-27,AMD,,,,,,,
2014-03-28,AMD,,,,,,,
2014-03-29,AMD,,,,,,,
2014-04-01,AMD,,,,,,,
2014-04-02,AMD,,,,,,,
2014-04-03,AMD,,,,,,,
2014-04-04,AMD,,,,,,,
2014-04-05,AMD,,,,,,,
2014-04-08,AMD,,,,,,,
2014-04-09,AMD,,,,,,,
2014-04-10,AMD,,,,,,,
2014-04-11,AMD,,,,,,,
2014-04-12,AMD,,,,,,,
2014-04-15,AMD,,,,,,,
2014-04-16,AMD,,,,,,,
2014-04-17,AMD,,,,,,,
2014-04-18,AMD,,,,,,,
2014-04-19,AMD,,,,,,,
2014-04-22,AMD,,,,,,,
2014-04-23,AMD,,,,,,,
2014-04-24,AMD,,,,,,,
2014-04-25,AMD,,,,,,,
2014-04-26,AMD,,,,,,,
2014-04-29,AMD,,,,,,,
2014-04-30,AMD,,,,,,,
2014-05-01,AMD,,,,,,,
2014-05-06,AMD,,,,,,,
2014-05-07,AMD,,,,,,,
2014-05-08,AMD,,,,,,,
2014-05-09,AMD,,,,,,,
2014-05-13,AMD,,,,,,,
2014-05-14,AMD,,,,,,,
2014-05-15,AMD,,,,,,,
2014-05-16,AMD,,,,,,,
2014-05-17,AMD,,,,,,,
2014-05-20,AMD,,,,,,,
2014-05-21,AMD,,,,,,,
2014-05-22,AMD,,,,,,,
2014-05-23,AMD,,,,,,,
2014-05-24,AMD,,,,,,,
2014-05-27,AMD,,,,,,,
2014-05-28,AMD,,,,,,,
2014-05-29,AMD,,,,,,,
2014-05-30,AMD,,,,,,,
2014-05-31,AMD,,,,,,,
2014-06-03,AMD,,,,,,,
2014-06-04,AMD,,,,,,,
2014-06-05,AMD,,,,,,,
2014-06-06,AMD,,,,,,,
2014-06-07,AMD,,,,,,,
2014-06-10,AMD,,,,,,,
2014-06-11,AMD,,,,,,,
2014-06-12,AMD,,,,,,,
2014-06-17,AMD,,,,,,,
2014-06-18,AMD,,,,,,,
2014-06-19,AMD,,,,,,,
2014-06-20,AMD,,,,,,,
2014-06-21,AMD,,,,,,,
2014-06-24,AMD,,,,,,,
2014-06-25,AMD,,,,,,,
2014-06-26,AMD,,,,,,,
2014-06-27,AMD,,,,,,,
2014-06-28,AMD,,,,,,,
2014-07-01,AMD,,,,,,,
2014-07-02,AMD,,,,,,,
2014-07-03,AMD,,,,,,,
2014-07-04,AMD,,,,,,,
2014-07-05,AMD,,,,,,,
2014-07-08,AMD,,,,,,,
2014-07-09,AMD,,,,,,,
2014-07-10,AMD,,,,,,,
2014-07-11,AMD,,,,,,,
2014-07-12,AMD,,,,,,,
2014-07-15,AMD,,,,,,,
2014-07-16,AMD,,,,,,,
2014-07-17,AMD,,,,,,,
2014-07-18,AMD,,,,,,,
2014-07-19,AMD,,,,,,,
2014-07-22,AMD,,,,,,,
2014-07-23,AMD,,,,,,,
2014-07-24,AMD,,,,,,,
2014-07-25,AMD,,,,,,,
2014-07-26,AMD,,,,,,,
2014-07-29,AMD,,,,,,,
2014-07-30,AMD,,,,,,,
2014-07-31,AMD,,,,,,,
2014-08-01,AMD,,,,,,,
2014-08-02,AMD,,,,,,,
2014-08-05,AMD,,,,,,,
2014-08-06,AMD,,,,,,,
2014-08-07,AMD,,,,,,,
2014-08-08,AMD,,,,,,,
2014-08-09,AMD,,,,,,,
2014-08-12,AMD,,,,,,,
2014-08-13,AMD,,,,,,,
2014-08-14,AMD,,,,,,,
2014-08-15,AMD,,,,,,,
2014-08-16,AMD,,,,,,,
2014-08-19,AMD,,,,,,,
2014-08-20,AMD,,,,,,,
2014-08-21,AMD,,,,,,,
2014-08-22,AMD,,,,,,,
2014-08-23,AMD,,,,,,,
2014-08-26,AMD,,,,,,,
2014-08-27,AMD,,,,,,,
2014-08-28,AMD,,,,,,,
2014-08-29,AMD,,,,,,,
2014-08-30,AMD,,,,,,,
2014-09-02,AMD,,,,,,,
2014-09-03,AMD,,,,,,,
2014-09-04,AMD,,,,,,,
2014-09-05,AMD,,,,,,,
2014-09-06,AMD,,,,,,,
2014-09-09,AMD,,,,,,,
2014-09-10,AMD,,,,,,,
2014-09-11,AMD,,,,,,,
2014-09-12,AMD,,,,,,,
2014-09-13,AMD,,,,,,,
2014-09-16,AMD,,,,,,,
2014-09-17,AMD,,,,,,,
2014-09-18,AMD,,,,,,,
2014-09-19,AMD,,,,,,,
2014-09-20,AMD,,,,,,,
2014-09-23,AMD,,,,,,,
2014-09-24,AMD,,,,,,,
2014-09-25,AMD,,,,,,,
2014-09-26,AMD,,,,,,,
2014-09-27,AMD,,,,,,,
2014-09-30,AMD,,,,,,,
2014-10-01,AMD,,,,,,,
2014-10-02,AMD,,,,,,,
2014-10-03,AMD,,,,,,,
2014-10-04,AMD,,,,,,,
2014-10-07,AMD,,,,,,,
2014-10-08,AMD,,,,,,,
2014-10-09,AMD,,,,,,,
2014-10-10,AMD,,,,,,,
2014-10-11,AMD,,,,,,,
2014-10-14,AMD,,,,,,,
2014-10-15,AMD,,,,,,,
2014-10-16,AMD,,,,,,,
2014-10-17,AMD,,,,,,,
2014-10-18,AMD,,,,,,,
2014-10-21,AMD,,,,,,,
2014-10-22,AMD,,,,,,,
2014-10-23,AMD,,,,,,,
2014-10-24,AMD,,,,,,,
2014-10-25,AMD,,,,,,,
2014-10-28,AMD,,,,,,,
2014-10-29,AMD,,,,,,,
2014-10-30,AMD,,,,,,,
2014-10-31,AMD,,,,,,,
2014-11-01,AMD,,,,,,,
2014-11-06,AMD,,,,,,,
2014-11-07,AMD,,,,,,,
2014-11-08,AMD,,,,,,,
2014-11-11,AMD,,,,,,,
2014-11-12,AMD,,,,,,,
2014-11-13,AMD,,,,,,,
2014-11-14,AMD,,,,,,,
2014-11-15,AMD,,,,,,,
2014-11-18,AMD,,,,,,,
2014-11-19,AMD,,,,,,,
2014-11-20,AMD,,,,,,,
2014-11-21,AMD,,,,,,,
2014-11-22,AMD,,,,,,,
2014-11-25,AMD,,,,,,,
2014-11-26,AMD,,,,,,,
2014-11-27,AMD,,,,,,,
2014-11-28,AMD,,,,,,,
2014-11-29,AMD,,,,,,,
2014-12-02,AMD,,,,,,,
2014-12-03,AMD,,,,,,,
2014-12-04,AMD,,,,,,,
2014-12-05,AMD,,,,,,,
2014-12-06,AMD,,,,,,,
2014-12-09,AMD,,,,,,,
2014-12-10,AMD,,,,,,,
2014-12-11,AMD,,,,,,,
2014-12-12,AMD,,,,,,,
2014-12-13,AMD,,,,,,,
2014-12-16,AMD,,,,,,,
2014-12-17,AMD,,,,,,,
2014-12-18,AMD,,,,,,,
2014-12-19,AMD,,,,,,,
2014-12-20,AMD,,,,,,,
2014-12-23,AMD,,,,,,,
2014-12-24,AMD,,,,,,,
2014-12-25,AMD,,,,,,,
2014-12-26,AMD,,,,,,,
2014-12-27,AMD,,,,,,,
2014-12-30,AMD,,,,,,,
2014-12-31,AMD,,,,,,,
2015-01-01,AMD,,,,,,,
2015-01-13,AMD,,,,,,,
2015-01-14,AMD,,,,,,,
2015-01-15,AMD,,,,,,,
2015-01-16,AMD,,,,,,,
2015-01-17,AMD,,,,,,,
2015-01-20,AMD,,,,,,,
2015-01-21,AMD,,,,,,,
2015-01-22,AMD,,,,,,,
2015-01-23,AMD,,,,,,,
2015-01-24,AMD,,,,,,,
2015-01-27,AMD,,,,,,,
2015-01-28,AMD,,,,,,,
2015-01-29,AMD,,,,,,,
2015-01-30,AMD,,,,,,,
2015-01-31,AMD,,,,,,,
2015-02-03,AMD,,,,,,,
2015-02-04,AMD,,,,,,,
2015-02-05,AMD,,,,,,,
2015-02-06,AMD,,,,,,,
2015-02-07,AMD,,,,,,,
2015-02-10,AMD,,,,,,,
2015-02-11,AMD,,,,,,,
2015-02-12,AMD,,,,,,,
2015-02-13,AMD,,,,,,,
2015-02-14,AMD,,,,,,,
2015-02-17,AMD,,,,,,,
2015-02-18,AMD,,,,,,,
2015-02-19,AMD,,,,,,,
2015-02-20,AMD,,,,,,,
2015-02-21,AMD,,,,,,,
2015-02-25,AMD,,,,,,,
2015-02-26,AMD,,,,,,,
2015-02-27,AMD,,,,,,,
2015-02-28,AMD,,,,,,,
2015-03-03,AMD,,,,,,,
2015-03-04,AMD,,,,,,,
2015-03-05,AMD,,,,,,,
2015-03-06,AMD,,,,,,,
2015-03-07,AMD,,,,,,,
2015-03-11,AMD,,,,,,,
2015-03-12,AMD,,,,,,,
2015-03-13,AMD,,,,,,,
2015-03-14,AMD,,,,,,,
2015-03-17,AMD,,,,,,,
2015-03-18,AMD,,,,,,,
2015-03-19,AMD,,,,,,,
2015-03-20,AMD,,,,,,,
2015-03-21,AMD,,,,,,,
2015-03-24,AMD,,,,,,,
2015-03-25,AMD,,,,,,,
2015-03-26,AMD,,,,,,,
2015-03-27,AMD,,,,,,,
2015-03-28,AMD,,,,,,,
2015-03-31,AMD,,,,,,,
2015-04-01,AMD,,,,,,,
2015-04-02,AMD,,,,,,,
2015-04-03,AMD,,,,,,,
2015-04-04,AMD,,,,,,,
2015-04-07,AMD,,,,,,,
2015-04-08,AMD,,,,,,,
2015-04-09,AMD,,,,,,,
2015-04-10,AMD,,,,,,,
2015-04-11,AMD,,,,,,,
2015-04-14,AMD,,,,,,,
2015-04-15,AMD,,,,,,,
2015-04-16,AMD,,,,,,,
2015-04-17,AMD,,,,,,,
2015-04-18,AMD,,,,,,,
2015-04-21,AMD,,,,,,,
2015-04-22,AMD,,,,,,,
2015-04-23,AMD,,,,,,,
2015-04-24,AMD,,,,,,,
2015-04-25,AMD,,,,,,,
2015-04-28,AMD,,,,,,,
2015-04-29,AMD,,,,,,,
2015-04-30,AMD,,,,,,,
2015-05-01,AMD,,,,,,,
2015-05-06,AMD,,,,,,,
2015-05-07,AMD,,,,,,,
2015-05-08,AMD,,,,,,,
2015-05-09,AMD,,,,,,,
2015-05-13,AMD,,,,,,,
2015-05-14,AMD,,,,,,,
2015-05-15,AMD,,,,,,,
2015-05-16,AMD,,,,,,,
2015-05-19,AMD,,,,,,,
2015-05-20,AMD,,,,,,,
2015-05-21,AMD,,,,,,,
2015-05-22,AMD,,,,,,,
2015-05-23,AMD,,,,,,,
2015-05-26,AMD,,,,,,,
2015-05-27,AMD,,,,,,,
2015-05-28,AMD,,,,,,,
2015-05-29,AMD,,,,,,,
2015-05-30,AMD,,,,,,,
2015-06-02,AMD,,,,,,,
2015-06-03,AMD,,,,,,,
2015-06-04,AMD,,,,,,,
2015-06-05,AMD,,,,,,,
2015-06-06,AMD,,,,,,,
2015-06-09,AMD,,,,,,,
2015-06-10,AMD,,,,,,,
2015-06-11,AMD,,,,,,,
2015-06-12,AMD,,,,,,,
2015-06-16,AMD,,,,,,,
2015-06-17,AMD,,,,,,,
2015-06-18,AMD,,,,,,,
2015-06-19,AMD,,,,,,,
2015-06-20,AMD,,,,,,,
2015-06-23,AMD,,,,,,,
2015-06-24,AMD,,,,,,,
2015-06-25,AMD,,,,,,,
2015-06-26,AMD,,,,,,,
2015-06-27,AMD,,,,,,,
2015-06-30,AMD,,,,,,,
2015-07-01,AMD,,,,,,,
2015-07-02,AMD,,,,,,,
2015-07-03,AMD,,,,,,,
2015-07-04,AMD,,,,,,,
2015-07-07,AMD,,,,,,,
2015-07-08,AMD,,,,,,,
2015-07-09,AMD,,,,,,,
2015-07-10,AMD,,,,,,,
2015-07-11,AMD,,,,,,,
2015-07-14,AMD,,,,,,,
2015-07-15,AMD,,,,,,,
2015-07-16,AMD,,,,,,,
2015-07-17,AMD,,,,,,,
2015-07-18,AMD,,,,,,,
2015-07-21,AMD,,,,,,,
2015-07-22,AMD,,,,,,,
2015-07-23,AMD,,,,,,,
2015-07-24,AMD,,,,,,,
2015-07-25,AMD,,,,,,,
2015-07-28,AMD,,,,,,,
2015-07-29,AMD,,,,,,,
2015-07-30,AMD,,,,,,,
2015-07-31,AMD,,,,,,,
2015-08-01,AMD,,,,,,,
2015-08-04,AMD,,,,,,,
2015-08-05,AMD,,,,,,,
2015-08-06,AMD,,,,,,,
2015-08-07,AMD,,,,,,,
2015-08-08,AMD,,,,,,,
2015-08-11,AMD,,,,,,,
2015-08-12,AMD,,,,,,,
2015-08-13,AMD,,,,,,,
2015-08-14,AMD,,,,,,,
2015-08-15,AMD,,,,,,,
2015-08-18,AMD,,,,,,,
2015-08-19,AMD,,,,,,,
2015-08-20,AMD,,,,,,,
2015-08-21,AMD,,,,,,,
2015-08-22,AMD,,,,,,,
2015-08-25,AMD,,,,,,,
2015-08-26,AMD,,,,,,,
2015-08-27,AMD,,,,,,,
2015-08-28,AMD,,,,,,,
2015-08-29,AMD,,,,,,,
2015-09-01,AMD,,,,,,,
2015-09-02,AMD,,,,,,,
2015-09-03,AMD,,,,,,,
2015-09-04,AMD,,,,,,,
2015-09-05,AMD,,,,,,,
2015-09-08,AMD,,,,,,,
2015-09-09,AMD,,,,,,,
2015-09-10,AMD,,,,,,,
2015-09-11,AMD,,,,,,,
2015-09-12,AMD,,,,,,,
2015-09-15,AMD,,,,,,,
2015-09-16,AMD,,,,,,,
2015-09-17,AMD,,,,,,,
2015-09-18,AMD,,,,,,,
2015-09-19,AMD,,,,,,,
2015-09-22,AMD,,,,,,,
2015-09-23,AMD,,,,,,,
2015-09-24,AMD,,,,,,,
2015-09-25,AMD,,,,,,,
2015-09-26,AMD,,,,,,,
2015-09-29,AMD,,,,,,,
2015-09-30,AMD,,,,,,,
2015-10-01,AMD,,,,,,,
2015-10-02,AMD,,,,,,,
2015-10-03,AMD,,,,,,,
2015-10-06,AMD,,,,,,,
2015-10-07,AMD,,,,,,,
2015-10-08,AMD,,,,,,,
2015-10-09,AMD,,,,,,,
2015-10-10,AMD,,,,,,,
2015-10-13,AMD,,,,,,,
2015-10-14,AMD,,,,,,,
2015-10-15,AMD,,,,,,,
2015-10-16,AMD,,,,,,,
2015-10-17,AMD,,,,,,,
2015-10-20,AMD,,,,,,,
2015-10-21,AMD,,,,,,,
2015-10-22,AMD,,,,,,,
2015-10-23,AMD,,,,,,,
2015-10-24,AMD,,,,,,,
2015-10-27,AMD,,,,,,,
2015-10-28,AMD,,,,,,,
2015-10-29,AMD,,,,,,,
2015-10-30,AMD,,,,,,,
2015-10-31,AMD,,,,,,,
2015-11-03,AMD,,,,,,,
2015-11-04,AMD,,,,,,,
2015-11-06,AMD,,,,,,,
2015-11-07,AMD,,,,,,,
2015-11-10,AMD,,,,,,,
2015-11-11,AMD,,,,,,,
2015-11-12,AMD,,,,,,,
2015-11-13,AMD,,,,,,,
2015-11-14,AMD,,,,,,,
2015-11-17,AMD,,,,,,,
2015-11-18,AMD,,,,,,,
2015-11-19,AMD,,,,,,,
2015-11-20,AMD,,,,,,,
2015-11-21,AMD,,,,,,,
2015-11-24,AMD,,,,,,,
2015-11-25,AMD,,,,,,,
2015-11-26,AMD,,,,,,,
2015-11-27,AMD,,,,,,,
2015-11-28,AMD,,,,,,,
2015-12-01,AMD,,,,,,,
2015-12-02,AMD,,,,,,,
2015-12-03,AMD,,,,,,,
2015-12-04,AMD,,,,,,,
2015-12-05,AMD,,,,,,,
2015-12-08,AMD,,,,,,,
2015-12-09,AMD,,,,,,,
2015-12-10,AMD,,,,,,,
2015-12-11,AMD,,,,,,,
2015-12-12,AMD,,,,,,,
2015-12-15,AMD,,,,,,,
2015-12-16,AMD,,,,,,,
2015-12-17,AMD,,,,,,,
2015-12-18,AMD,,,,,,,
2015-12-19,AMD,,,,,,,
2015-12-22,AMD,,,,,,,
2015-12-23,AMD,,,,,,,
2015-12-24,AMD,,,,,,,
2015-12-25,AMD,,,,,,,
2015-12-26,AMD,,,,,,,
2015-12-29,AMD,,,,,,,
2015-12-30,AMD,,,,,,,
2015-12-31,AMD,,,,,,,
2016-01-01,AMD,,,,,,,
2016-01-12,AMD,,,,,,,
2016-01-13,AMD,,,,,,,
2016-01-14,AMD,,,,,,,
2016-01-15,AMD,,,,,,,
2016-01-16,AMD,,,,,,,
2016-01-19,AMD,,,,,,,
2016-01-20,AMD,,,,,,,
2016-01-21,AMD,,,,,,,
2016-01-22,AMD,,,,,,,
2016-01-23,AMD,,,,,,,
2016-01-26,AMD,,,,,,,
2016-01-27,AMD,,,,,,,
2016-01-28,AMD,,,,,,,
2016-01-29,AMD,,,,,,,
2016-01-30,AMD,,,,,,,
2016-02-02,AMD,,,,,,,
2016-02-03,AMD,,,,,,,
2016-02-04,AMD,,,,,,,
2016-02-05,AMD,,,,,,,
2016-02-06,AMD,,,,,,,
2016-02-09,AMD,,,,,,,
2016-02-10,AMD,,,,,,,
2016-02-11,AMD,,,,,,,
2016-02-12,AMD,,,,,,,
2016-02-13,AMD,,,,,,,
2016-02-16,AMD,,,,,,,
2016-02-17,AMD,,,,,,,
2016-02-18,AMD,,,,,,,
2016-02-19,AMD,,,,,,,
2016-02-20,AMD,,,,,,,
2016-02-21,AMD,,,,,,,
2016-02-25,AMD,,,,,,,
2016-02-26,AMD,,,,,,,
2016-02-27,AMD,,,,,,,
2016-03-01,AMD,,,,,,,
2016-03-02,AMD,,,,,,,
2016-03-03,AMD,,,,,,,
2016-03-04,AMD,,,,,,,
2016-03-05,AMD,,,,,,,
2016-03-10,AMD,,,,,,,
2016-03-11,AMD,,,,,,,
2016-03-12,AMD,,,,,,,
2016-03-15,AMD,,,,,,,
2016-03-16,AMD,,,,,,,
2016-03-17,AMD,,,,,,,
2016-03-18,AMD,,,,,,,
2016-03-19,AMD,,,,,,,
2016-03-22,AMD,,,,,,,
2016-03-23,AMD,,,,,,,
2016-03-24,AMD,,,,,,,
2016-03-25,AMD,,,,,,,
2016-03-26,AMD,,,,,,,
2016-03-29,AMD,,,,,,,
2016-03-30,AMD,,,,,,,
2016-03-31,AMD,,,,,,,
2016-04-01,AMD,,,,,,,
2016-04-02,AMD,,,,,,,
2016-04-05,AMD,,,,,,,
2016-04-06,AMD,,,,,,,
2016-04-07,AMD,,,,,,,
2016-04-08,AMD,,,,,,,
2016-04-09,AMD,,,,,,,
2016-04-12,AMD,,,,,,,
2016-04-13,AMD,,,,,,,
2016-04-14,AMD,,,,,,,
2016-04-15,AMD,,,,,,,
2016-04-16,AMD,,,,,,,
2016-04-19,AMD,,,,,,,
2016-04-20,AMD,,,,,,,
2016-04-21,AMD,,,,,,,
2016-04-22,AMD,,,,,,,
2016-04-23,AMD,,,,,,,
2016-04-26,AMD,,,,,,,
2016-04-27,AMD,,,,,,,
2016-04-28,AMD,,,,,,,
2016-04-29,AMD,,,,,,,
2016-04-30,AMD,,,,,,,
2016-05-05,AMD,,,,,,,
2016-05-06,AMD,,,,,,,
2016-05-07,AMD,,,,,,,
2016-05-11,AMD,,,,,,,
2016-05-12,AMD,,,,,,,
2016-05-13,AMD,,,,,,,
2016-05-14,AMD,,,,,,,
2016-05-17,AMD,,,,,,,
2016-05-18,AMD,,,,,,,
2016-05-19,AMD,,,,,,,
2016-05-20,AMD,,,,,,,
2016-05-21,AMD,,,,,,,
2016-05-24,AMD,,,,,,,
2016-05-25,AMD,,,,,,,
2016-05-26,AMD,,,,,,,
2016-05-27,AMD,,,,,,,
2016-05-28,AMD,,,,,,,
2016-05-31,AMD,,,,,,,
2016-06-01,AMD,,,,,,,
2016-06-02,AMD,,,,,,,
2016-06-03,AMD,,,,,,,
2016-06-04,AMD,,,,,,,
2016-06-07,AMD,,,,,,,
2016-06-08,AMD,,,,,,,
2016-06-09,AMD,,,,,,,
2016-06-10,AMD,,,,,,,
2016-06-11,AMD,,,,,,,
2016-06-15,AMD,,,,,,,
2016-06-16,AMD,,,,,,,
2016-06-17,AMD,,,,,,,
2016-06-18,AMD,,,,,,,
2016-06-21,AMD,,,,,,,
2016-06-22,AMD,,,,,,,
2016-06-23,AMD,,,,,,,
2016-06-24,AMD,,,,,,,
2016-06-25,AMD,,,,,,,
2016-06-28,AMD,,,,,,,
2016-06-29,AMD,,,,,,,
2016-06-30,AMD,,,,,,,
2016-07-01,AMD,,,,,,,
2016-07-02,AMD,,,,,,,
2016-07-05,AMD,,,,,,,
2016-07-06,AMD,,,,,,,
2016-07-07,AMD,,,,,,,
2016-07-08,AMD,,,,,,,
2016-07-09,AMD,,,,,,,
2016-07-12,AMD,,,,,,,
2016-07-13,AMD,,,,,,,
2016-07-14,AMD,,,,,,,
2016-07-15,AMD,,,,,,,
2016-07-16,AMD,,,,,,,
2016-07-19,AMD,,,,,,,
2016-07-20,AMD,,,,,,,
2016-07-21,AMD,,,,,,,
2016-07-22,AMD,,,,,,,
2016-07-23,AMD,,,,,,,
2016-07-26,AMD,,,,,,,
2016-07-27,AMD,,,,,,,
2016-07-28,AMD,,,,,,,
2016-07-29,AMD,,,,,,,
2016-07-30,AMD,,,,,,,
2016-08-02,AMD,,,,,,,
2016-08-03,AMD,,,,,,,
2016-08-04,AMD,,,,,,,
2016-08-05,AMD,,,,,,,
2016-08-06,AMD,,,,,,,
2016-08-09,AMD,,,,,,,
2016-08-10,AMD,,,,,,,
2016-08-11,AMD,,,,,,,
2016-08-12,AMD,,,,,,,
2016-08-13,AMD,,,,,,,
2016-08-16,AMD,,,,,,,
2016-08-17,AMD,,,,,,,
2016-08-18,AMD,,,,,,,
2016-08-19,AMD,,,,,,,
2016-08-20,AMD,,,,,,,
2016-08-23,AMD,,,,,,,
2016-08-24,AMD,,,,,,,
2016-08-25,AMD,,,,,,,
2016-08-26,AMD,,,,,,,
2016-08-27,AMD,,,,,,,
2016-08-30,AMD,,,,,,,
2016-08-31,AMD,,,,,,,
2016-09-01,AMD,,,,,,,
2016-09-02,AMD,,,,,,,
2016-09-03,AMD,,,,,,,
2016-09-06,AMD,,,,,,,
2016-09-07,AMD,,,,,,,
2016-09-08,AMD,,,,,,,
2016-09-09,AMD,,,,,,,
2016-09-10,AMD,,,,,,,
2016-09-13,AMD,,,,,,,
2016-09-14,AMD,,,,,,,
2016-09-15,AMD,,,,,,,
2016-09-16,AMD,,,,,,,
2016-09-17,AMD,,,,,,,
2016-09-20,AMD,,,,,,,
2016-09-21,AMD,,,,,,,
2016-09-22,AMD,,,,,,,
2016-09-23,AMD,,,,,,,
2016-09-24,AMD,,,,,,,
2016-09-27,AMD,,,,,,,
2016-09-28,AMD,,,,,,,
2016-09-29,AMD,,,,,,,
2016-09-30,AMD,,,,,,,
2016-10-01,AMD,,,,,,,
2016-10-04,AMD,,,,,,,
2016-10-05,AMD,,,,,,,
2016-10-06,AMD,,,,,,,
2016-10-07,AMD,,,,,,,
2016-10-08,AMD,,,,,,,
2016-10-11,AMD,,,,,,,
2016-10-12,AMD,,,,,,,
2016-10-13,AMD,,,,,,,
2016-10-14,AMD,,,,,,,
2016-10-15,AMD,,,,,,,
2016-10-18,AMD,,,,,,,
2016-10-19,AMD,,,,,,,
2016-10-20,AMD,,,,,,,
2016-10-21,AMD,,,,,,,
2016-10-22,AMD,,,,,,,
2016-10-25,AMD,,,,,,,
2016-10-26,AMD,,,,,,,
2016-10-27,AMD,,,,,,,
2016-10-28,AMD,,,,,,,
2016-10-29,AMD,,,,,,,
2016-11-01,AMD,,,,,,,
2016-11-02,AMD,,,,,,,
2016-11-03,AMD,,,,,,,
2016-11-04,AMD,,,,,,,
2016-11-08,AMD,,,,,,,
2016-11-09,AMD,,,,,,,
2016-11-10,AMD,,,,,,,
2016-11-11,AMD,,,,,,,
2016-11-12,AMD,,,,,,,
2016-11-15,AMD,,,,,,,
2016-11-16,AMD,,,,,,,
2016-11-17,AMD,,,,,,,
2016-11-18,AMD,,,,,,,
2016-11-19,AMD,,,,,,,
2016-11-22,AMD,,,,,,,
2016-11-23,AMD,,,,,,,
2016-11-24,AMD,,,,,,,
2016-11-25,AMD,,,,,,,
2016-11-26,AMD,,,,,,,
2016-11-29,AMD,,,,,,,
2016-11-30,AMD,,,,,,,
2016-12-01,AMD,,,,,,,
2016-12-02,AMD,,,,,,,
2016-12-03,AMD,,,,,,,
2016-12-06,AMD,,,,,,,
2016-12-07,AMD,,,,,,,
2016-12-08,AMD,,,,,,,
2016-12-09,AMD,,,,,,,
2016-12-10,AMD,,,,,,,
2016-12-13,AMD,,,,,,,
2016-12-14,AMD,,,,,,,
2016-12-15,AMD,,,,,,,
2016-12-16,AMD,,,,,,,
2016-12-17,AMD,,,,,,,
2016-12-20,AMD,,,,,,,
2016-12-21,AMD,,,,,,,
2016-12-22,AMD,,,,,,,
2016-12-23,AMD,,,,,,,
2016-12-24,AMD,,,,,,,
2016-12-27,AMD,,,,,,,
2016-12-28,AMD,,,,,,,
2016-12-29,AMD,,,,,,,
2016-12-30,AMD,,,,,,,
2016-12-31,AMD,,,,,,,
2017-01-10,AMD,,,,,,,
2017-01-11,AMD,,,,,,,
2017-01-12,AMD,,,,,,,
2017-01-13,AMD,,,,,,,
2017-01-14,AMD,,,,,,,
2017-01-17,AMD,,,,,,,
2017-01-18,AMD,,,,,,,
2017-01-19,AMD,,,,,,,
2017-01-20,AMD,,,,,,,
2017-01-21,AMD,,,,,,,
2017-01-24,AMD,,,,,,,
2017-01-25,AMD,,,,,,,
2017-01-26,AMD,,,,,,,
2017-01-27,AMD,,,,,,,
2017-01-28,AMD,,,,,,,
2017-01-31,AMD,,,,,,,
2017-02-01,AMD,,,,,,,
